egp_name,n_sas,soma_horas_sas,soma_loc,categoria_predominante,pipeline_family,n_sas_sem_dup,soma_horas_sas_sem_dup,soma_loc_sem_dup,categoria_egp,score_ponderado_egp,categoria_egp_sem_dup,score_ponderado_egp_sem_dup
Repasse Unopar_VF (64),6,5.71,184,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF (65),5,6.92,117,Trivial,Repasse Unopar_VF,1,3.01,9,Trivial,1.7,Trivial,1.2
Repasse Unopar_VF (66),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (67),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (68),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (69),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (7),6,5.71,184,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF (70),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (71),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (72),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (73),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (74),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (75),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (76),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (77),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (78),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (79),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (8),6,5.71,184,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF (80),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (81),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (82),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (83),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (84),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (85),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (86),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (87),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (88),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (89),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (9),6,5.71,184,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF (90),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (91),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (92),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (93),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (94),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (95),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (96),5,4.8100000000000005,117,Trivial,Repasse Unopar_VF,0,0.0,0,Trivial,1.7,Trivial,
Repasse Unopar_VF (97),14,12.16,449,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,2.25,Simples,
Repasse Unopar_VF (98),14,12.16,449,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,2.25,Simples,
Repasse Unopar_VF (99),14,12.16,449,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,2.25,Simples,
Repasse Unopar_VF_v2,6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (10),6,7.82,191,Trivial,Repasse Unopar_VF,1,3.01,12,Simples,1.9,Trivial,1.2
Repasse Unopar_VF_v2 (11),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (12),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (13),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (14),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (15),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (16),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (17),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (18),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (19),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (2),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (20),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (21),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (22),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (23),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (24),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (25),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (26),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (27),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (28),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (29),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (3),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (30),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (31),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (32),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (4),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (5),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (6),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (7),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (8),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Repasse Unopar_VF_v2 (9),6,5.71,191,Trivial,Repasse Unopar_VF,0,0.0,0,Simples,1.9,Simples,
Report_Diario_Captacao_Otimizado,58,58.68,3058,Trivial,Report_Diario_Captacao_Otimizado,0,0.0,0,Complexo,3.75,Complexo,
Report_Diario_Captacao_Otimizado (2),58,191.64,3058,Trivial,Report_Diario_Captacao_Otimizado,56,189.84,3056,Complexo,3.75,Complexo,3.75
Report_Diario_Captacao_Otimizado (3),56,79.58,3046,Trivial,Report_Diario_Captacao_Otimizado,7,32.64,788,Complexo,3.75,Médio,2.9
Report_Diario_Captacao_V6_Ex_T&B,55,54.2,2777,Trivial,Report_Diario_Captacao_V6_Ex_T&B,0,0.0,0,Complexo,3.45,Complexo,
Report_Diario_Captacao_V6_Ex_T&B (2),55,69.06,2777,Trivial,Report_Diario_Captacao_V6_Ex_T&B,5,21.22,465,Complexo,3.45,Médio,2.6
Reprocessamento_POEB_181,7,38.19,630,Trivial,Reprocessamento_POEB_181,7,38.19,630,Médio,3.3,Médio,3.3
Reprocessamento_POEB_182,11,29.14,770,Trivial,Reprocessamento_POEB_182,8,20.87,391,Médio,2.95,Simples,2.2
Reprocessamentos_Email_SMS_COI,4,9.43,80,Trivial,Reprocessamentos_Email_SMS_COI,3,8.53,60,Simples,1.8,Simples,1.8
Retorno Campanhas 19_2 VF,85,259.84,5916,Trivial,Retorno Campanhas 19_2 VF,85,259.84,5916,Complexo,4.1,Complexo,4.1
Rodar sinais vitais bolsa V8,63,187.42999999999998,1331,Trivial,Rodar sinais vitais bolsa,63,187.42999999999998,1331,Médio,3.3,Médio,3.3
SAS Forecast - ESM - Esteira,10,55.68,928,Trivial,SAS Forecast - ESM - Esteira,10,55.68,928,Médio,3.25,Médio,3.25
SAS_Painel_29,42,165.55,6647,Trivial,SAS_Painel_29,20,131.45,3218,Muito Complexo,4.45,Muito Complexo,4.45
SAS_Painel_29 (2),36,204.62,5741,Trivial,SAS_Painel_29,35,203.72,5740,Muito Complexo,4.45,Muito Complexo,4.45
SAS_Painel_29_Extrato_CSV,6,18.57,460,Trivial,SAS_Painel_29_Extrato_CSV,6,18.57,460,Trivial,1.65,Trivial,1.65
SCRIPTS_ADOBE_SAS_2025,7,25.3,299,Trivial,SCRIPTS_ADOBE_SAS_2025,6,24.4,298,Médio,2.7,Médio,2.7
SCRIPT_EJA_TECNICO,47,157.45,1172,Trivial,SCRIPT_EJA_TECNICO,46,156.54999999999998,1171,Complexo,3.8,Complexo,3.8
SCRIPT_EJA_TECNICO_v2,44,52.78,897,Trivial,SCRIPT_EJA_TECNICO,2,15.73,227,Complexo,3.5,Simples,2.25
SIMULAÇÃO MODELO ANTERIOR 202304,19,30.32,1983,Trivial,SIMULAÇÃO MODELO ANTERIOR 202304,0,0.0,0,Complexo,3.7,Complexo,
SOFIA,1,12.33,91,Simples,SOFIA,1,12.33,91,Simples,2.3,Simples,2.3
SOFIA (2),1,3.7,91,Simples,SOFIA,0,0.0,0,Simples,2.3,Simples,
SUBIDA_CARGA_valida hora Razão,5,7.3,202,Trivial,SUBIDA_CARGA_valida hora Razão,1,3.77,42,Simples,1.85,Trivial,1.35
Script_Ajusta_Arquivo_Email_CSV,1,0.6,10,Trivial,Script_Ajusta_Arquivo_Email_CSV,0,0.0,0,Trivial,1.0,Trivial,
Script_Ajusta_Arquivo_Email_CSV (2),1,2.0,10,Trivial,Script_Ajusta_Arquivo_Email_CSV,1,2.0,10,Trivial,1.0,Trivial,1.0
Script_Importa_Arquivo_Email_CSV,1,0.6,10,Trivial,Script_Importa_Arquivo_Email_CSV,0,0.0,0,Trivial,1.0,Trivial,
Script_Kosmos_v3 _ prod,1,6.63,81,Simples,Script_Kosmos_v3 _ prod,1,6.63,81,Simples,1.85,Simples,1.85
Script_acessa_kosmos 1,1,5.04,19,Trivial,Script_acessa_kosmos 1,1,5.04,19,Trivial,1.6,Trivial,1.6
Script_acessa_kosmos 1_202503191151,1,1.51,19,Trivial,Script_acessa_kosmos 1_202503191151,0,0.0,0,Trivial,1.6,Trivial,
Scripts_Comandos_300124,5,4.2,50,Trivial,Scripts_Comandos,0,0.0,0,Trivial,1.35,Trivial,
Scripts_Comandos_300124 (2),5,4.5,50,Trivial,Scripts_Comandos,1,1.2,3,Trivial,1.35,Trivial,1.2
Seleciona Alunos 23.2 - Fies não Rematriculados em 23.1,1,3.01,12,Trivial,Seleciona Alunos 23.2 - Fies não Rematriculados em 23.1,1,3.01,12,Trivial,1.2,Trivial,1.2
Seleciona CPFs para retirar da Veteranos 23.1,2,12.05,136,Simples,Seleciona CPFs para retirar da Veteranos 23.1,2,12.05,136,Simples,2.05,Simples,2.05
Seleciona CPFs para retirar da Veteranos 23.2,3,12.83,80,Trivial,Seleciona CPFs para retirar da Veteranos 23.2,3,12.83,80,Simples,2.1,Simples,2.1
Seleciona CPFs para retirar da Veteranos 24.1,5,14.209999999999999,98,Trivial,Seleciona CPFs para retirar da Veteranos 24.1,4,13.309999999999999,87,Simples,1.9,Trivial,1.7
Seleciona CPFs para retirar da Veteranos 24.2,7,18.83,149,Trivial,Seleciona CPFs para retirar da Veteranos 24.2,6,18.08,138,Simples,1.9,Simples,1.9
Seleciona CPFs para retirar da Veteranos 25.1,6,8.87,79,Trivial,Seleciona CPFs para retirar da Veteranos 25.1,2,6.02,28,Trivial,1.55,Trivial,1.2
Seleciona Rematrículas que deixaram de ser 1,1,10.43,141,Simples,Seleciona Rematrículas que deixaram de ser 1,1,10.43,141,Simples,2.15,Simples,2.15
Seleciona alunos Hibrido Flex na matricula grad,1,3.01,48,Trivial,Seleciona alunos Hibrido Flex na matricula grad,1,3.01,48,Trivial,1.2,Trivial,1.2
Seleciona alunos da Evasão Declarada com Nome e data de nascimento,1,3.01,25,Trivial,Seleciona alunos da Evasão Declarada com Nome e data de nascimento,1,3.01,25,Trivial,1.2,Trivial,1.2
Seleciona primeira situação de cada sistema origem,5,21.09,126,Trivial,Seleciona primeira situação de cada sistema origem,5,21.09,126,Simples,2.3,Simples,2.3
Seleciona última situação de cada sistema origem,5,10.52,124,Trivial,Seleciona última situação de cada sistema origem,1,6.0,31,Simples,2.3,Simples,1.8
Separacao_GC,11,36.08,437,Trivial,Separacao_GC,10,35.18,424,Médio,2.9,Médio,2.9
SuperAbordagem,2,13.33,246,Simples,SuperAbordagem,2,13.33,246,Simples,2.3,Simples,2.3
T62- SUBIDA_CARGA_valida hora Razão,5,7.3,202,Trivial,T62- SUBIDA_CARGA_valida hora Razão,1,3.77,42,Simples,1.85,Trivial,1.35
T63 - SUBIDA_CARGA_valida hora Razão,5,7.3,202,Trivial,T63 - SUBIDA_CARGA_valida hora Razão,1,3.77,42,Simples,1.85,Trivial,1.35
T76 - SUBIDA_CARGA_valida hora Razão,15,41.949999999999996,163,Trivial,T76 - SUBIDA_CARGA_valida hora Razão,13,40.15,145,Simples,2.25,Simples,2.25
T91 - SUBIDA_CARGA_valida hora Razão,5,7.3,202,Trivial,T91 - SUBIDA_CARGA_valida hora Razão,1,3.77,42,Simples,1.85,Trivial,1.35
TABELAS_AWS_SAS_HORARIO_ATUALIZACAO,4,13.52,105,Trivial,TABELAS_AWS_SAS_HORARIO_ATUALIZACAO,4,13.52,105,Simples,1.95,Simples,1.95
TALEND,3,12.42,169,Trivial,TALEND,3,12.42,169,Simples,2.1,Simples,2.1
TAS-05_conversoes_v2,116,91.78,4475,Trivial,TAS-05_conversoes,0,0.0,0,Muito Complexo,4.5,Muito Complexo,
TAS-05_conversoes_v2 (2),116,298.42,4475,Trivial,TAS-05_conversoes,115,297.82,4469,Muito Complexo,4.5,Muito Complexo,4.5
TCKT_GRADUAÇÃO_2020_08,27,129.16,2927,Trivial,TCKT_GRADUAÇÃO_2020_08,24,125.24,2604,Complexo,3.8,Complexo,3.8
TCKT_GRADUAÇÃO_2020_09,28,53.61,2855,Trivial,TCKT_GRADUAÇÃO_2020_09,4,18.58,449,Complexo,3.8,Simples,2.35
TCKT_GRADUAÇÃO_2020_09 - backup,27,75.76,2931,Trivial,TCKT_GRADUAÇÃO_2020_09 - backup,11,49.77,893,Complexo,3.8,Médio,3.15
TCKT_GRADUAÇÃO_2020_10,30,114.91,2941,Trivial,TCKT_GRADUAÇÃO_2020_10,20,102.39,1890,Complexo,3.8,Complexo,3.8
TCKT_GRADUAÇÃO_2020_10_v2,34,86.44,3024,Trivial,TCKT_GRADUAÇÃO_2020_10,14,57.84,936,Complexo,3.95,Médio,3.3
TCKT_GRADUAÇÃO_2020_11,33,84.54,3151,Trivial,TCKT_GRADUAÇÃO_2020_11,11,54.29,1150,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2020_12,31,99.03,3234,Trivial,TCKT_GRADUAÇÃO_2020_12,16,74.71,1342,Complexo,3.8,Complexo,3.65
TCKT_GRADUAÇÃO_2020_12_v5,46,151.75,3339,Trivial,TCKT_GRADUAÇÃO_2020_12,29,131.92,2081,Complexo,3.8,Complexo,3.8
TCKT_GRADUAÇÃO_2021_01_v1,31,101.81,3200,Trivial,TCKT_GRADUAÇÃO_2021_01,15,80.46000000000001,1705,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2021_01_v2,33,91.14,3370,Trivial,TCKT_GRADUAÇÃO_2021_01,10,61.650000000000006,1132,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2021_01_v3,33,72.12,3407,Trivial,TCKT_GRADUAÇÃO_2021_01,8,34.47,766,Complexo,3.95,Médio,2.65
TCKT_GRADUAÇÃO_2021_02_v1,33,91.96000000000001,3397,Trivial,TCKT_GRADUAÇÃO_2021_02,13,63.14,1339,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2021_02_v2,33,84.04,3399,Trivial,TCKT_GRADUAÇÃO_2021_02,10,51.83,1095,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2021_02_v3,30,86.99000000000001,3307,Trivial,TCKT_GRADUAÇÃO_2021_02,10,58.99,1352,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2021_02_v4,27,60.17,3321,Trivial,TCKT_GRADUAÇÃO_2021_02,5,23.66,561,Complexo,3.95,Simples,2.35
TCKT_GRADUAÇÃO_2021_03_RAFA,28,55.980000000000004,3333,Trivial,TCKT_GRADUAÇÃO_2021_03_RAFA,4,16.6,221,Complexo,3.95,Simples,1.9
TCKT_GRADUAÇÃO_2021_03_v1,27,87.04,3329,Trivial,TCKT_GRADUAÇÃO_2021_03,11,61.29,1319,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2021_03_v2,27,81.76,3329,Trivial,TCKT_GRADUAÇÃO_2021_03,9,53.75,1134,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2021_04_v1,30,135.66,3329,Trivial,TCKT_GRADUAÇÃO_2021_04,23,127.53,2804,Complexo,3.95,Complexo,3.95
TCKT_GRADUAÇÃO_2021_05_v1,33,102.74000000000001,3172,Trivial,TCKT_GRADUAÇÃO_2021_05,17,78.06,1279,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2021_05_v2,35,78.96000000000001,3184,Trivial,TCKT_GRADUAÇÃO_2021_05,11,42.71,822,Complexo,3.95,Médio,2.65
TCKT_GRADUAÇÃO_2021_05_v3,32,73.39,2884,Trivial,TCKT_GRADUAÇÃO_2021_05,10,41.55,646,Complexo,3.8,Médio,2.95
TCKT_GRADUAÇÃO_2021_06_v1,36,90.26,3220,Trivial,TCKT_GRADUAÇÃO_2021_06,13,60.410000000000004,1276,Complexo,3.95,Complexo,3.45
TCKT_GRADUAÇÃO_2021_06_v2,32,48.910000000000004,3068,Trivial,TCKT_GRADUAÇÃO_2021_06,1,5.54,147,Complexo,3.95,Trivial,1.7
TCKT_GRADUAÇÃO_2021_06_v2 (base mkt),32,85.39,3076,Trivial,TCKT_GRADUAÇÃO_2021_06_v2 (base mkt),12,57.86,1310,Complexo,3.95,Médio,3.15
TCKT_GRADUAÇÃO_2021_06_v3 (base mkt + divulgação),32,53.910000000000004,3014,Trivial,TCKT_GRADUAÇÃO_2021_06_v3 (base mkt + divulgação),3,13.33,174,Complexo,3.95,Simples,2.2
TCKT_GRADUAÇÃO_2021_07_v1,44,140.88,3418,Trivial,TCKT_GRADUAÇÃO_2021_07,29,121.49,2103,Complexo,3.95,Complexo,3.95
TCKT_GRADUAÇÃO_2021_08_v1,46,122.53,3170,Trivial,TCKT_GRADUAÇÃO_2021_08,25,97.21,1566,Complexo,3.95,Complexo,3.5
TCKT_GRADUAÇÃO_2021_08_v2,45,103.87,3626,Trivial,TCKT_GRADUAÇÃO_2021_08,13,64.07,1040,Complexo,3.95,Médio,3.35
TCKT_GRADUAÇÃO_2021_09_v1,38,100.13,3310,Trivial,TCKT_GRADUAÇÃO_2021_09,17,72.24,1649,Complexo,3.95,Médio,3.3
TCKT_GRADUAÇÃO_2021_09_v2,38,83.14,3406,Trivial,TCKT_GRADUAÇÃO_2021_09,10,46.900000000000006,1259,Complexo,3.95,Médio,2.8
TCKT_GRADUAÇÃO_2021_10_v1,39,113.62,3666,Trivial,TCKT_GRADUAÇÃO_2021_10,16,84.23,1933,Complexo,3.95,Complexo,3.5
TCKT_GRADUAÇÃO_2021_11_v1,37,116.59,3815,Trivial,TCKT_GRADUAÇÃO_2021_11,15,89.52,1994,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2021_12_v1,37,115.87,3657,Trivial,TCKT_GRADUAÇÃO_2021_12,16,89.7,1845,Complexo,3.95,Complexo,3.65
TCKT_GRADUAÇÃO_2022_01_v1,41,139.65,3908,Trivial,TCKT_GRADUAÇÃO_2022_01,20,113.78,2217,Complexo,4.1,Complexo,3.8
TCKT_GRADUAÇÃO_2022_02_v1,41,102.18,3908,Trivial,TCKT_GRADUAÇÃO_2022_02,13,60.7,1512,Complexo,4.1,Médio,3.15
TCKT_GRADUAÇÃO_2022_03_v1 - CODE_FINAL,52,168.05,3782,Trivial,TCKT_GRADUAÇÃO_2022_03_v1 - CODE_FINAL,38,152.98,3143,Complexo,3.95,Complexo,3.95
TCKT_GRADUAÇÃO_2022_03_v1 - NOVO RATEIO,46,112.89,4105,Trivial,TCKT_GRADUAÇÃO_2022_03_v1 - NOVO RATEIO,16,77.27,1406,Complexo,4.1,Complexo,3.65
TCKT_GRADUAÇÃO_2022_03_v1 - ORIGINAL,43,82.57000000000001,3805,Trivial,TCKT_GRADUAÇÃO_2022_03_v1 - ORIGINAL,8,36.45,820,Complexo,4.1,Médio,2.85
TCKT_GRADUAÇÃO_2022_03_v1 - QUEBRA EAD (ULTIMO),54,124.64,4525,Trivial,TCKT_GRADUAÇÃO_2022_03_v1 - QUEBRA EAD (ULTIMO),17,84.69,2256,Complexo,3.8,Complexo,3.5
TCKT_GRADUAÇÃO_2022_03_v1 - RATEIO RAZÃO,46,100.23,3943,Trivial,TCKT_GRADUAÇÃO_2022_03_v1 - RATEIO RAZÃO,7,52.83,970,Complexo,4.1,Médio,3.2
TCKT_GRADUAÇÃO_2022_03_v2,57,78.28,4574,Trivial,TCKT_GRADUAÇÃO_2022_03,3,13.850000000000001,426,Complexo,3.8,Simples,2.0
TCKT_GRADUAÇÃO_2022_04_v1,70,192.9,5227,Trivial,TCKT_GRADUAÇÃO_2022_04,32,152.78,3742,Muito Complexo,4.25,Complexo,3.95
TCKT_GRADUAÇÃO_2022_04_v1 - RATEIO RAZÃO,49,62.74,3890,Trivial,TCKT_GRADUAÇÃO_2022_04_v1 - RATEIO RAZÃO,0,0.0,0,Complexo,4.1,Complexo,
TCKT_GRADUAÇÃO_2022_04_v1 - RATEIO RAZÃO (2),49,91.88,3890,Trivial,TCKT_GRADUAÇÃO_2022_04_v1 - RATEIO RAZÃO,10,41.6,569,Complexo,4.1,Médio,3.0
TCKT_GRADUAÇÃO_2022_04_v1 RECUPERADO,62,97.02,4596,Trivial,TCKT_GRADUAÇÃO_2022_04_v1 RECUPERADO,10,35.93,418,Complexo,3.8,Médio,2.7
TCKT_GRADUAÇÃO_2022_04_v1 original,57,68.59,4574,Trivial,TCKT_GRADUAÇÃO_2022_04_v1 original,0,0.0,0,Complexo,3.8,Complexo,
TCKT_GRADUAÇÃO_2022_05_v1,71,95.6,4944,Trivial,TCKT_GRADUAÇÃO_2022_05,2,14.07,614,Muito Complexo,4.25,Simples,2.2
TCKT_GRADUAÇÃO_2022_05_v1 bkp,73,134.36,4948,Trivial,TCKT_GRADUAÇÃO_2022_05_v1 bkp,15,66.64,1907,Muito Complexo,4.25,Médio,3.3
TCKT_GRADUAÇÃO_2022_05_v1_202207061531,73,90.27,4602,Trivial,TCKT_GRADUAÇÃO_2022_05_v1_202207061531,2,6.02,24,Muito Complexo,4.25,Trivial,1.2
TCKT_GRADUAÇÃO_2022_05_v2,70,108.79,4104,Trivial,TCKT_GRADUAÇÃO_2022_05,11,42.25,827,Muito Complexo,4.25,Médio,2.7
TCKT_GRADUAÇÃO_2022_05_v3,79,153.19,5506,Trivial,TCKT_GRADUAÇÃO_2022_05,19,83.32,1989,Muito Complexo,4.25,Médio,3.35
TCKT_GRADUAÇÃO_2022_06_v1,84,174.47,4748,Trivial,TCKT_GRADUAÇÃO_2022_06,27,112.34,2372,Muito Complexo,4.25,Complexo,3.5
TCKT_GRADUAÇÃO_2022_07_v1,80,213.81,5485,Trivial,TCKT_GRADUAÇÃO_2022_07,35,168.79,3476,Muito Complexo,4.25,Complexo,3.95
TCKT_GRADUAÇÃO_2022_08_v1,80,95.62,5485,Trivial,TCKT_GRADUAÇÃO_2022_08,0,0.0,0,Muito Complexo,4.25,Muito Complexo,
TCKT_GRADUAÇÃO_2022_08_v2,88,159.06,4804,Trivial,TCKT_GRADUAÇÃO_2022_08,20,86.81,1368,Muito Complexo,4.25,Complexo,3.65
TCKT_GRADUAÇÃO_2022_09,96,162.28,5712,Trivial,TCKT_GRADUAÇÃO_2022_09,16,77.24,1678,Muito Complexo,4.25,Complexo,3.8
TCKT_GRADUAÇÃO_2022_10,96,195.01,5403,Trivial,TCKT_GRADUAÇÃO_2022_10,19,117.01,2749,Muito Complexo,4.25,Complexo,3.95
TCKT_GRADUAÇÃO_2022_11,97,161.33,5450,Trivial,TCKT_GRADUAÇÃO_2022_11,9,67.41,1774,Muito Complexo,4.25,Complexo,3.8
